"table","section","group_label","characteristic","gender","metric","value"
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Second quintile","Persons","Attempted to get a suntan",16.8
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Second quintile","Persons","Did not attempt to get a suntan",5.1
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Second quintile","Persons","Total",5.3
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Males","Attempted to get a suntan",15.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Males","Did not attempt to get a suntan",5.8
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Males","Total",5.5
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Females","Attempted to get a suntan",14.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Females","Did not attempt to get a suntan",5.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Females","Total",5.6
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Persons","Attempted to get a suntan",10.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Persons","Did not attempt to get a suntan",5
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Third quintile","Persons","Total",4.9
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Males","Attempted to get a suntan",13.8
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Males","Did not attempt to get a suntan",5.2
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Males","Total",4.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Females","Attempted to get a suntan",14
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Females","Did not attempt to get a suntan",5.6
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Females","Total",5.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Persons","Attempted to get a suntan",10.3
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Persons","Did not attempt to get a suntan",4.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Fourth quintile","Persons","Total",4.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Males","Attempted to get a suntan",13.8
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Males","Did not attempt to get a suntan",6.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Males","Total",6.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Females","Attempted to get a suntan",10.6
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Females","Did not attempt to get a suntan",5.9
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Females","Total",5.9
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Persons","Attempted to get a suntan",8.6
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Persons","Did not attempt to get a suntan",5.9
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Highest quintile (least disadvantaged)","Persons","Total",5.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Males","Attempted to get a suntan",6.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Males","Did not attempt to get a suntan",0.5
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Males","Total",0
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Females","Attempted to get a suntan",5.1
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Females","Did not attempt to get a suntan",0.7
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Females","Total",0
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Persons","Attempted to get a suntan",4.4
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Persons","Did not attempt to get a suntan",0.5
"Table 3a","Estimate ('000)","Index of relative socio-economic disadvantage (SEIFA)","Persons aged 15 years and over","Persons","Total",0
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Males","Attempted to get a suntan",4.4
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Males","Did not attempt to get a suntan",95.2
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Males","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Females","Attempted to get a suntan",4.1
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Females","Did not attempt to get a suntan",95.5
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Females","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Persons","Attempted to get a suntan",4.2
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Persons","Did not attempt to get a suntan",95.5
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Just burn and not tan","Persons","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Males","Attempted to get a suntan",9.7
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Males","Did not attempt to get a suntan",90
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Males","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Females","Attempted to get a suntan",16.4
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Females","Did not attempt to get a suntan",83.4
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Females","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Persons","Attempted to get a suntan",13.1
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Persons","Did not attempt to get a suntan",86.6
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Burn first then tan afterwards","Persons","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Males","Attempted to get a suntan",7.8
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Males","Did not attempt to get a suntan",92.1
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Males","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Females","Attempted to get a suntan",16.1
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Females","Did not attempt to get a suntan",83.7
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Females","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Persons","Attempted to get a suntan",11.7
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Persons","Did not attempt to get a suntan",88.4
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Not burn at all, just tan","Persons","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Males","Attempted to get a suntan",4.6
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Males","Did not attempt to get a suntan",95.6
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Males","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Females","Attempted to get a suntan",4
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Females","Did not attempt to get a suntan",96.2
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Females","Total",100
"Table 3b","Proportion of persons (%)","Skin sensitivity to sun exposure for 30 minutes","Nothing would happen","Persons","Attempted to get a suntan",4.5
